Norder,Npix,Dir
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,0
7,15,0
7,16,0
7,17,0
7,18,0
7,19,0
7,20,0
7,21,0
7,22,0
7,23,0
7,24,0
7,25,0
7,26,0
7,27,0
7,28,0
7,29,0
7,30,0
7,31,0
7,32,0
7,33,0
7,34,0
7,35,0
7,36,0
7,37,0
7,38,0
7,39,0
7,40,0
7,41,0
7,42,0
7,43,0
7,44,0
7,45,0
7,46,0
7,47,0
7,48,0
7,49,0
7,50,0
7,51,0
7,52,0
7,53,0
7,54,0
7,55,0
7,56,0
7,57,0
7,58,0
7,59,0
7,60,0
7,61,0
7,62,0
7,63,0
7,64,0
7,65,0
7,66,0
7,67,0
7,68,0
7,69,0
7,70,0
7,71,0
7,72,0
7,73,0
7,74,0
7,75,0
7,76,0
7,77,0
7,78,0
7,79,0
7,80,0
7,81,0
7,82,0
7,83,0
7,84,0
7,85,0
7,86,0
7,87,0
7,88,0
7,89,0
7,90,0
7,91,0
7,92,0
7,93,0
7,94,0
7,95,0
7,96,0
7,97,0
7,98,0
7,99,0
7,100,0
7,101,0
7,102,0
7,103,0
7,104,0
7,105,0
7,106,0
7,107,0
7,108,0
7,109,0
7,110,0
7,111,0
7,112,0
7,113,0
7,114,0
7,115,0
7,116,0
7,117,0
7,118,0
7,119,0
7,120,0
7,121,0
7,122,0
7,123,0
7,124,0
7,125,0
7,126,0
7,127,0
7,128,0
7,129,0
7,130,0
7,131,0
7,132,0
7,133,0
7,134,0
7,135,0
7,136,0
7,137,0
7,138,0
7,139,0
7,140,0
7,141,0
7,142,0
7,143,0
7,144,0
7,145,0
7,146,0
7,147,0
7,148,0
7,149,0
7,150,0
7,151,0
7,152,0
7,153,0
7,154,0
7,155,0
7,156,0
7,157,0
7,158,0
7,159,0
7,160,0
7,161,0
7,162,0
7,163,0
7,164,0
7,165,0
7,166,0
7,167,0
7,168,0
7,169,0
7,170,0
7,171,0
7,172,0
7,173,0
7,174,0
7,175,0
7,176,0
7,177,0
7,178,0
7,179,0
7,180,0
7,181,0
7,182,0
7,183,0
7,184,0
7,185,0
7,186,0
7,187,0
7,188,0
7,189,0
7,190,0
7,191,0
7,192,0
7,193,0
7,194,0
7,195,0
7,196,0
7,197,0
7,198,0
7,199,0
7,200,0
7,201,0
7,202,0
7,203,0
7,204,0
7,205,0
7,206,0
7,207,0
7,208,0
7,209,0
7,210,0
7,211,0
7,212,0
7,213,0
7,214,0
7,215,0
7,216,0
7,217,0
7,218,0
7,219,0
7,220,0
7,221,0
7,222,0
7,223,0
7,224,0
7,225,0
7,226,0
7,227,0
7,228,0
7,229,0
7,230,0
7,231,0
7,232,0
7,233,0
7,234,0
7,235,0
7,236,0
7,237,0
7,238,0
7,239,0
7,240,0
7,241,0
7,242,0
7,243,0
7,244,0
7,245,0
7,246,0
7,247,0
7,248,0
7,249,0
7,250,0
7,251,0
7,252,0
7,253,0
7,254,0
7,255,0
7,256,0
7,257,0
7,258,0
7,259,0
7,260,0
7,261,0
7,262,0
7,263,0
7,264,0
7,265,0
7,266,0
7,267,0
7,268,0
7,269,0
7,270,0
7,271,0
7,272,0
7,273,0
7,274,0
7,275,0
7,276,0
7,277,0
7,278,0
7,279,0
7,280,0
7,281,0
7,282,0
7,283,0
7,284,0
7,285,0
7,286,0
7,287,0
7,288,0
7,289,0
7,290,0
7,291,0
7,292,0
7,293,0
7,294,0
7,295,0
7,296,0
7,297,0
7,298,0
7,299,0
7,300,0
7,301,0
7,302,0
7,303,0
7,304,0
7,305,0
7,306,0
7,307,0
7,308,0
7,309,0
7,310,0
7,311,0
7,312,0
7,313,0
7,314,0
7,315,0
7,316,0
7,317,0
7,318,0
7,319,0
7,320,0
7,321,0
7,322,0
7,323,0
7,324,0
7,325,0
7,326,0
7,327,0
7,328,0
7,329,0
7,330,0
7,331,0
7,332,0
7,333,0
7,334,0
7,335,0
7,336,0
7,337,0
7,338,0
7,339,0
7,340,0
7,341,0
7,342,0
7,343,0
7,344,0
7,345,0
7,346,0
7,347,0
7,348,0
7,349,0
7,350,0
7,351,0
7,352,0
7,353,0
7,354,0
7,355,0
7,356,0
7,357,0
7,358,0
7,359,0
7,360,0
7,361,0
7,362,0
7,363,0
7,364,0
7,365,0
7,366,0
7,367,0
7,368,0
7,369,0
7,370,0
7,371,0
7,372,0
7,373,0
7,374,0
7,375,0
7,376,0
7,377,0
7,378,0
7,379,0
7,380,0
7,381,0
7,382,0
7,383,0
7,384,0
7,385,0
7,386,0
7,387,0
7,388,0
7,389,0
7,390,0
7,391,0
7,392,0
7,393,0
7,394,0
7,395,0
7,396,0
7,397,0
7,398,0
7,399,0
7,400,0
7,401,0
7,402,0
7,403,0
7,404,0
7,405,0
7,406,0
7,407,0
7,408,0
7,409,0
7,410,0
7,411,0
7,412,0
7,413,0
7,414,0
7,415,0
7,416,0
7,417,0
7,418,0
7,419,0
7,420,0
7,421,0
7,422,0
7,423,0
7,424,0
7,425,0
7,426,0
7,427,0
7,428,0
7,429,0
7,430,0
7,431,0
7,432,0
7,433,0
7,434,0
7,435,0
7,436,0
7,437,0
7,438,0
7,439,0
7,440,0
7,441,0
7,442,0
7,443,0
7,444,0
7,445,0
7,446,0
7,447,0
7,448,0
7,449,0
7,450,0
7,451,0
7,452,0
7,453,0
7,454,0
7,455,0
7,456,0
7,457,0
7,458,0
7,459,0
7,460,0
7,461,0
7,462,0
7,463,0
7,464,0
7,465,0
7,466,0
7,467,0
7,468,0
7,469,0
7,470,0
7,471,0
7,472,0
7,473,0
7,474,0
7,475,0
7,476,0
7,477,0
7,478,0
7,479,0
7,480,0
7,481,0
7,482,0
7,483,0
7,484,0
7,485,0
7,486,0
7,487,0
7,488,0
7,489,0
7,490,0
7,491,0
7,492,0
7,493,0
7,494,0
7,495,0
7,496,0
7,497,0
7,498,0
7,499,0
7,500,0
7,501,0
7,502,0
7,503,0
7,504,0
7,505,0
7,506,0
7,507,0
7,508,0
7,509,0
7,510,0
7,511,0
7,512,0
7,513,0
7,514,0
7,515,0
7,516,0
7,517,0
7,518,0
7,519,0
7,520,0
7,521,0
7,522,0
7,523,0
7,524,0
7,525,0
7,526,0
7,527,0
7,528,0
7,529,0
7,530,0
7,531,0
7,532,0
7,533,0
7,534,0
7,535,0
7,536,0
7,537,0
7,538,0
7,539,0
7,540,0
7,541,0
7,542,0
7,543,0
7,544,0
7,545,0
7,546,0
7,547,0
7,548,0
7,549,0
7,550,0
7,551,0
7,552,0
7,553,0
7,554,0
7,555,0
7,556,0
7,557,0
7,558,0
7,559,0
7,560,0
7,561,0
7,562,0
7,563,0
7,564,0
7,565,0
7,566,0
7,567,0
7,568,0
7,569,0
7,570,0
7,571,0
7,572,0
7,573,0
7,574,0
7,575,0
7,576,0
7,577,0
7,578,0
7,579,0
7,580,0
7,581,0
7,582,0
7,583,0
7,584,0
7,585,0
7,586,0
7,587,0
7,588,0
7,589,0
7,590,0
7,591,0
7,592,0
7,593,0
7,594,0
7,595,0
7,596,0
7,597,0
7,598,0
7,599,0
7,600,0
7,601,0
7,602,0
7,603,0
7,604,0
7,605,0
7,606,0
7,607,0
7,608,0
7,609,0
7,610,0
7,611,0
7,612,0
7,613,0
7,614,0
7,615,0
7,616,0
7,617,0
7,618,0
7,619,0
7,620,0
7,621,0
7,622,0
7,623,0
7,624,0
7,625,0
7,626,0
7,627,0
7,628,0
7,629,0
7,630,0
7,631,0
7,632,0
7,633,0
7,634,0
7,635,0
7,636,0
7,637,0
7,638,0
7,639,0
7,640,0
7,641,0
7,642,0
7,643,0
7,644,0
7,645,0
7,646,0
7,647,0
7,648,0
7,649,0
7,650,0
7,651,0
7,652,0
7,653,0
7,654,0
7,655,0
7,656,0
7,657,0
7,658,0
7,659,0
7,660,0
7,661,0
7,662,0
7,663,0
7,664,0
7,665,0
7,666,0
7,667,0
7,668,0
7,669,0
7,670,0
7,671,0
7,672,0
7,673,0
7,674,0
7,675,0
7,676,0
7,677,0
7,678,0
7,679,0
7,680,0
7,681,0
7,682,0
7,683,0
7,684,0
7,685,0
7,686,0
7,687,0
7,688,0
7,689,0
7,690,0
7,691,0
7,692,0
7,693,0
7,694,0
7,695,0
7,696,0
7,697,0
7,698,0
7,699,0
7,700,0
7,701,0
7,702,0
7,703,0
7,704,0
7,705,0
7,706,0
7,707,0
7,708,0
7,709,0
7,710,0
7,711,0
7,712,0
7,713,0
7,714,0
7,715,0
7,716,0
7,717,0
7,718,0
7,719,0
7,720,0
7,721,0
7,722,0
7,723,0
7,724,0
7,725,0
7,726,0
7,727,0
7,728,0
7,729,0
7,730,0
7,731,0
7,732,0
7,733,0
7,734,0
7,735,0
7,736,0
7,737,0
7,738,0
7,739,0
7,740,0
7,741,0
7,742,0
7,743,0
7,744,0
7,745,0
7,746,0
7,747,0
7,748,0
7,749,0
7,750,0
7,751,0
7,752,0
7,753,0
7,754,0
7,755,0
7,756,0
7,757,0
7,758,0
7,759,0
7,760,0
7,761,0
7,762,0
7,763,0
7,764,0
7,765,0
7,766,0
7,767,0
7,768,0
7,769,0
7,770,0
7,771,0
7,772,0
7,773,0
7,774,0
7,775,0
7,776,0
7,777,0
7,778,0
7,779,0
7,780,0
7,781,0
7,782,0
7,783,0
7,784,0
7,785,0
7,786,0
7,787,0
7,788,0
7,789,0
7,790,0
7,791,0
7,792,0
7,793,0
7,794,0
7,795,0
7,796,0
7,797,0
7,798,0
7,799,0
7,800,0
7,801,0
7,802,0
7,803,0
7,804,0
7,805,0
7,806,0
7,807,0
7,808,0
7,809,0
7,810,0
7,811,0
7,812,0
7,813,0
7,814,0
7,815,0
7,816,0
7,817,0
7,818,0
7,819,0
7,820,0
7,821,0
7,822,0
7,823,0
7,824,0
7,825,0
7,826,0
7,827,0
7,828,0
7,829,0
7,830,0
7,831,0
7,832,0
7,833,0
7,834,0
7,835,0
7,836,0
7,837,0
7,838,0
7,839,0
7,840,0
7,841,0
7,842,0
7,843,0
7,844,0
7,845,0
7,846,0
7,847,0
7,848,0
7,849,0
7,850,0
7,851,0
7,852,0
7,853,0
7,854,0
7,855,0
7,856,0
7,857,0
7,858,0
7,859,0
7,860,0
7,861,0
7,862,0
7,863,0
7,864,0
7,865,0
7,866,0
7,867,0
7,868,0
7,869,0
7,870,0
7,871,0
7,872,0
7,873,0
7,874,0
7,875,0
7,876,0
7,877,0
7,878,0
7,879,0
7,880,0
7,881,0
7,882,0
7,883,0
7,884,0
7,885,0
7,886,0
7,887,0
7,888,0
7,889,0
7,890,0
7,891,0
7,892,0
7,893,0
7,894,0
7,895,0
7,896,0
7,897,0
7,898,0
7,899,0
7,900,0
7,901,0
7,902,0
7,903,0
7,904,0
7,905,0
7,906,0
7,907,0
7,908,0
7,909,0
7,910,0
7,911,0
7,912,0
7,913,0
7,914,0
7,915,0
7,916,0
7,917,0
7,918,0
7,919,0
7,920,0
7,921,0
7,922,0
7,923,0
7,924,0
7,925,0
7,926,0
7,927,0
7,928,0
7,929,0
7,930,0
7,931,0
7,932,0
7,933,0
7,934,0
7,935,0
7,936,0
7,937,0
7,938,0
7,939,0
7,940,0
7,941,0
7,942,0
7,943,0
7,944,0
7,945,0
7,946,0
7,947,0
7,948,0
7,949,0
7,950,0
